id,text,label
5.688.H,"O que o técnico da geladeira foi fazer no médico? Consul, tá.",Trocadilho
5.688.N,O que o técnico da geladeira foi fazer no médico? Exame.,Não trocadilho
5.622.H,Qual é o estilo musical favorito das plantas? Regue.,Trocadilho
5.622.N,Qual é o estilo dramático favorito das plantas? Regue.,Não trocadilho
5.1040.H,Qual o país que proibiu o vegetarianismo? Cabô Verde. ,Trocadilho
5.1040.N,Qual o país que proibiu o vegetarianismo? US.,Não trocadilho
5.2506.H,Qual é o biscoito mais temido da mitologia? Cream Kraken.,Trocadilho
5.2506.N,Qual é o biscoito mais temido da mitologia? Maria e Maisena.,Não trocadilho
5.3736.H,Qual clube campeão da Libertadores consegue segurar bebês gêmeos? Colo-Colo.,Trocadilho
5.3736.N,Qual clube campeão da Libertadores consegue segurar bebês gêmeos? Lanus.,Não trocadilho
5.3310.H,Qual o cão que joga basquete? Farejão.,Trocadilho
5.3310.N,Qual o cão que joga basquete? Pluto.,Não trocadilho
5.994.H,Qual é a bebida mais intelectual que existe? Yacult.,Trocadilho
5.994.N,Qual é a bebida mais intelectual que existe? Fanta.,Não trocadilho
5.217.H,O que usam para fazer as bonecas Barbie? Aparelho de barbear.,Trocadilho
5.217.N,O que usam para fazer as bonecas Barbie? Aparelho de moldar.,Não trocadilho
5.378.H,Qual remédio pode ser comprado na padaria? O Buscoupão,Trocadilho
5.378.N,Qual remédio pode ser comprado na padaria? O paracetamol,Não trocadilho
5.1739.H,Qual parte da bicicleta quem se chama Guilherme nunca precisa comprar? Guidão.,Trocadilho
5.1739.N,Qual é o pintor que vai para Aparecida a pé? O Edu de Barros.,Não trocadilho
5.110.H,Qual ferramenta irá proteger a todos? Chave defenda.,Trocadilho
5.110.N,Qual ferramenta irá proteger a todos? Chave de fenda.,Não trocadilho
5.2698.H,Qual padre ficou conhecido no Brasil por ficar imitando o Faustão? Padré José de Anchieita!,Trocadilho
5.2698.N,Qual padre ficou conhecido no Brasil por ficar imitando o Faustão? Padre José de Anchiêta!,Não trocadilho
5.1277.H,Qual foi o resultado do exame do negão que corria muito? Negoativo.,Trocadilho
5.1277.N,Qual foi o resultado do exame do negão que corria muito? Positivo.,Não trocadilho
5.3202.H,Qual peixe cai melhor no almoço da sexta-feira santa? A-tum.,Trocadilho
5.3202.N,Qual peixe cai melhor no almoço da sexta-feira santa? Bacalhau.,Não trocadilho
5.3928.H,Qual é o cantor que adora novas tecnologias? Beto Gadgets.,Trocadilho
5.3928.N,Qual é o cantor que adora novas tecnologias? Túlio Abelha.,Não trocadilho
5.3261.H,"Por que o Thiago Ventura teve dor de barriga quando foi em Holambra? Porque viu a flora, tio.",Trocadilho
5.3261.N,Por que o Thiago Ventura teve dor de barriga quando foi em Holambra? Porque viu a flora.,Não trocadilho
5.906.H,Qual doce fica ruim se você comer só um pouquinho? O Bom um Bocado.,Trocadilho
5.906.N,Qual doce fica bem se você comer só um pouquinho? O Bom um Bocado.,Não trocadilho
5.1236.H,Qual instrumento mais gelado que existe? OCoolerLê.,Trocadilho
5.1236.N,Qual instrumento mais gelado que existe? Flauta.,Não trocadilho
5.54.H,Qual é o personagem histórico que fui eu que indiquei? Pero Vaz de indica minha.,Trocadilho
5.54.N,Qual é o personagem histórico que fui eu que indiquei? Simone de Beauvoir.,Não trocadilho
5.650.H,Em que país só se anda de carro grande? Jamais Ka.,Trocadilho
5.650.N,Em que país só se anda de carro grande? Brasil.,Não trocadilho
5.3530.H,Como se chama a tatuagem feita num velho? Art no vô.,Trocadilho
5.3530.N,Como se chama a tatuagem feita num velho? Tatuagem no vô.,Não trocadilho
5.1116.H,Por que os jacarés só andavam em dois? Porque são reptildos.,Trocadilho
5.1116.N,Por que os jacarés só andavam em dois? Porque são répteis.,Não trocadilho
5.1335.H,Qual é o youtuber que mais economiza na luz? O Jovem Led.,Trocadilho
5.1335.N,Qual é o youtuber que mais economiza na luz? O Whindersson Nunes.,Não trocadilho
5.551.H,Qual marca de celular da galera que vai à praia de nudismo? Samsumga.,Trocadilho
5.551.N,Qual marca de maiô da galera que vai à praia de nudismo? Samsumga.,Não trocadilho
5.2871.H,O que se come de manhã no trem? Sutrilhos,Trocadilho
5.2871.N,O que se come de manhã no trem? Pão,Não trocadilho
5.385.H,Qual gênero literário não pode ter filhos? Mistéril.,Trocadilho
5.385.N,Qual gênero literário não pode ter filhos? Terror.,Não trocadilho
5.3799.H,Qual bandeira está guardada dentro do armário? Bandeira Dobra Sil.,Trocadilho
5.3799.N,Qual bandeira está guardada dentro do armário? Bandeira do Equador.,Não trocadilho
5.1997.H,O que o comediante faz no carnaval? Estandarte Comedy,Trocadilho
5.1997.N,O que o comediante faz no carnaval? Stand-up Comedy,Não trocadilho
5.982.H,Qual é a nota musical mais tocada no asilo? Dó minor.,Trocadilho
5.982.N,Qual é a nota musical mais tocada no asilo? Lá.,Não trocadilho
5.1169.H,Que tipo de carro compramos e não estamos nem aí pra ele? Que SEDAN e.,Trocadilho
5.1169.N,Que tipo de carro compramos e não estamos nem aí pra ele? Que não presta.,Não trocadilho
5.1137.H,Por que a escova saiu se arrastando pelo chão? Porque ela quer ser pente.,Trocadilho
5.1137.N,Por que a escova saiu se arrastando pelo chão? Porque ela quer ser vassoura.,Não trocadilho
5.636.H,Qual a parte do corpo favorita do Muralha? Es toma gol.,Trocadilho
5.636.N,Qual a parte do corpo favorita do Muralha? Cabelo.,Não trocadilho
5.2603.H,Qual cantor enxergava tudo o que o professor escreve em sala de aula? Caetano Vê Lousa.,Trocadilho
5.2603.N,Qual cantor enxergava tudo o que o professor escreve em sala de aula? Caetano Veloso.,Não trocadilho
5.3991.H,Por que levaram a cadeira pra Igreja Universal? Porque ela tem encosto.,Trocadilho
5.3991.N,Por que levaram a cadeira pra Igreja Universal? Porque ela tem conforto.,Não trocadilho
5.659.H,Qual planta trabalha muito? Workídea.,Trocadilho
5.659.N,Qual planta trabalha muito? Samambaia.,Não trocadilho
5.2500.H,"Se a Bruna Marquezine der um fora no Neymar, o que ela é?  Ex-usuária de craque.",Trocadilho
5.2500.N,"Se a Bruna Marquezine der um fora no Neymar, o que ela é? Ex-usuária de drogas.",Não trocadilho
5.3935.H,Qual a bebida que te viu ontem? Lhe Countreau.,Trocadilho
5.3935.N,Qual a bebida que te viu ontem? Mangueira.,Não trocadilho
5.3521.H,"O que o cara gritava quando foi preso por 171? ""Mentira daqui!""",Trocadilho
5.3521.N,"O que o cara gritava quando foi preso por 171? "" Mentira! """,Não trocadilho
5.1158.H,Qual o presidente que foi beber água e não achou nada? Marechal Deodoro da Fonte Seca.,Trocadilho
5.1158.N,Qual o presidente que foi beber água e não achou nada? Collor.,Não trocadilho
5.325.H,Qual o remedio que ja avisa que vc ta precisando dele? Pare ce tá mal.,Trocadilho
5.325.N,Qual o remedio que ja avisa que vc ta precisando dele? Dipirona.,Não trocadilho
5.235.H,Por que o Mickey comprou um sutiã? Patêta.,Trocadilho
5.235.N,Por que o Mickey comprou um sutiã? Presentear.,Não trocadilho
5.2980.H,Qual o grupo de pagode tem os melhores transantes? Art Copular.,Trocadilho
5.2980.N,Qual o grupo de pagode tem os melhores transantes? Arte Popular.,Não trocadilho
5.3234.H,Quem Castrou Alves? Machado de Assis. Como? Camões.,Trocadilho
5.3234.N,Quem é Castro Alves? Machado de Assis? Como? Camões?,Não trocadilho
5.1901.H,Que cantora só transa a 3? Nicky Menage ,Trocadilho
5.1901.N,Qual dupla usa roupa de padre? Sarcedote e Vigário.,Não trocadilho
5.851.H,Qual cartão é usado para pagar desenhistas? Cartoon de Crédito.,Trocadilho
5.851.N,Qual cartão é usado para pagar desenhistas? Cartão de Crédito.,Não trocadilho
5.655.H,Por que a manicure ficou milionária? Porque acetona Mega Sena.,Trocadilho
5.655.N,Por que a manicure ficou milionária? Porque acertou na Mega Sena.,Não trocadilho
5.1542.H,Por que não é bom guardar o kibe no freezer? Porque lá dentro ele esfiha.,Trocadilho
5.1542.N,Por que não é bom guardar o kibe no freezer? Porque lá dentro ele esfria.,Não trocadilho
5.1.H,Qual X-Men nunca falta ao trabalho? No turno.,Trocadilho
5.1.N,Qual X-Men nunca falta ao trabalho? Ciclops.,Não trocadilho
5.3289.H,Qual programa de TV mais pobre do mundo? Somáliação.,Trocadilho
5.3289.N,Qual programa de rádio mais pobre do mundo? Somáliação.,Não trocadilho
5.2057.H,Qual o herói que gosta de esporte radicais ? O Peter Parkour ,Trocadilho
5.2057.N,Qual o herói que gosta de esporte radicais? O Homem Aranha,Não trocadilho
5.466.H,Por que o jardineiro não brigou com a planta? Porque ele sempre arrega.,Trocadilho
5.466.N,Por que o jardineiro não brigou com a planta? Porque ele sempre a entende.,Não trocadilho
5.999.H,Qual desodorante ajuda a ir para o céu? Is pray.,Trocadilho
5.999.N,Qual desodorante ajuda a ir para o céu? Rexona.,Não trocadilho
5.3739.H,"O que uma jogadora disse à outra quando quis mostrar sua lealdade? ""Vou aonde você for, miga!""",Trocadilho
5.3739.N,"O que uma jogadora disse à outra quando quis mostrar sua lealdade? "" Vou aonde você for, amiga! """,Não trocadilho
5.1945.H,Qual é a cerveja preferida dos fazendeiros? A BodeWeiser ,Trocadilho
5.1945.N,Qual a cidade mais veloz? Berlin.,Não trocadilho
5.2639.H,Qual joalheria não usa gasolina? A Gás Stern.,Trocadilho
5.2639.N,Qual joalheria não usa gasolina? Nenhuma usa gasolina.,Não trocadilho
5.2567.H,Por que a lata de cerveja foi se benzer? Porque ela tinha sido a malte suada.,Trocadilho
5.2567.N,Por que a lata de cerveja foi se benzer? Porque ela tinha sido amaldiçoada.,Não trocadilho
5.28.H,Qual é a modelo mais gorda que existe? XL Bündchen.,Trocadilho
5.28.N,Qual é a modelo mais bela que existe? Gisele Bündchen.,Não trocadilho
5.938.H,"Qual é o carro que quando toca música, é perfeito para os matemáticos? Logan Ritmo.",Trocadilho
5.938.N,"Qual é o carro que quando toca música, é perfeito para os matemáticos? Logan.",Não trocadilho
5.515.H,"Qual personagem da Disney ia mudar de história, mas não mudou? Quasimudou.",Trocadilho
5.515.N,"Qual personagem da Disney ia mudar de história, mas não mudou? Cinderela.",Não trocadilho
5.553.H,O que a Minnie falou pro namorado dela quando encostou na fogueira? Mickey mou Zé.,Trocadilho
5.553.N,O que a Minnie falou pro namorado dela quando encostou na fogueira? Mickey está quente.,Não trocadilho
5.1979.H,Qual a série que deixa todo mundo que assiste sem graça? Constranger things ,Trocadilho
5.1979.N,Qual a série que deixa todo mundo que assiste sem graça? Stranger things,Não trocadilho
5.150.H,"Qual a expressão que hora é de uma pessoa, hora é de todo mundo? Minha Nossa.",Trocadilho
5.150.N,"Qual a expressão que hora é de uma pessoa, hora é de todo mundo? Meu Deus.",Não trocadilho
5.1655.H,"Um famoso cantor estava com dor nas costas. Deram a ele duas opções de remédio. O que foi que disseram? ""Escolhe, Ozzy!""",Trocadilho
5.1655.N,"Um famoso cantor estava com dor nas costas . Deram a ele duas opções de remédio . O que foi que disseram? "" Dipirona! """,Não trocadilho
5.1894.H,Qual o nome da mulher que mandou o esposo pro inferno? Marido arda! ,Trocadilho
5.1894.N,Qual cantora morreu ligada? Tina Turner.,Não trocadilho
5.1547.H,Qual esporte que sempre te ajuda? F1,Trocadilho
5.1547.N,Qual esporte que sempre te ajuda? Futebol,Não trocadilho
5.1023.H,Que jogo o alfaiate observa? Ver Ludo,Trocadilho
5.1023.N,Que jogo o alfaiate observa? Mortal Kombat,Não trocadilho
5.984.H,Levei meu carro na feira ao invés de levar para a oficina. Qual é o nome do filme? Laranja Mecânica.,Trocadilho
5.984.N,Levei meu carro na feira ao invés de levar para a oficina . Qual é o nome do filme? Em Ritmo de Fuga.,Não trocadilho
5.1682.H,O que um maratonista precisa fazer quando presencia um acidente numa rodovia? Ele precisa só correr,Trocadilho
5.1682.N,Qual é o peixe que te dá um título de nobreza? Baiacu.,Não trocadilho
5.3516.H,Qual documento pediram pro defunto? Carteira de IdentiDied.,Trocadilho
5.3516.N,Qual documento pediram pro defunto? Certidão de óbito.,Não trocadilho
5.2882.H,Personagem que adora Leite? Milk Mouse ,Trocadilho
5.2882.N,Personagem que adora Leite? Pernalonga,Não trocadilho
5.2479.H,Qual é o personagem mais fedido da Disney? O Ursinho Pum.,Trocadilho
5.2479.N,Qual é o personagem mais fedido da Disney? O Ió.,Não trocadilho
5.3128.H,Celular que só funciona em praia de nudismo? Semsunga.,Trocadilho
5.3128.N,Celular que só funciona em praia de nudismo? Nokia.,Não trocadilho
5.203.H,Por que muitos jogadores do Corínthians não foram à festa de comemoração do título brasileiro? Porque a festa foi muito longe. Lá na casa do Carille!,Trocadilho
5.203.N,Por que muitos jogadores do Corínthians não foram à festa de comemoração do título brasileiro? Porque a festa foi muito longe . Lá na casa do Fagner!,Não trocadilho
5.4067.H,Qual a farofa do pai da minha mulher? Farofa só grão.,Trocadilho
5.4067.N,Qual a farofa do pai da minha mulher? Farofa Yoki.,Não trocadilho
5.1717.H,Qual o nome que a Shakira usa pra “fazer amor”? Waka Waka na Butchaca. ,Trocadilho
5.1717.N,O que é que tem na boca do sapo? Herpes.,Não trocadilho
5.970.H,Qual é a parte do corpo que mais se precipita?  Chuvaco.,Trocadilho
5.970.N,Qual é a parte do corpo que mais se precipita? Pé.,Não trocadilho
5.1386.H,Qual é o aplicativo de encontros onde as pessoas só falam numa língua morta? Latinder.,Trocadilho
5.1386.N,Qual é o aplicativo de encontros onde as pessoas só falam numa língua morta? Tinder.,Não trocadilho
5.2444.H,O que é um kibe sem orelha? É um kibe surdo.,Trocadilho
5.2444.N,O que é muitos kibe sem orelha? É um kibe surdo.,Não trocadilho
5.3619.H,Qual é o ator que mais gosta de biscoito? Rodrigo Santoreo.,Trocadilho
5.3619.N,Qual é o ator que mais gosta de biscoito? Rodrigo Santoro.,Não trocadilho
5.3504.H,Qual executivo sempre cochila depois do almoço? O de gestão.,Trocadilho
5.3504.N,Qual executivo sempre cochila depois do almoço? O gerente.,Não trocadilho
5.2618.H,Qual ator é uma frutinha? Char Lichia.,Trocadilho
5.2618.N,Qual ator é uma frutinha? Charlie Sheen.,Não trocadilho
5.239.H,O que o cantor sertanejo foi fazer no RH? Foi ser demitido por justa calça.,Trocadilho
5.239.N,O que o cantor sertanejo foi fazer no RH? Foi ser demitido por incompetência.,Não trocadilho
5.2354.H,Para qual time os átomos torcem? Valência.,Trocadilho
5.2354.N,Para qual time os átomos torcem? Corinthians.,Não trocadilho
5.2280.H,Qual é a comida muito apreciada pelos radicais chineses da Al-Qaeda? Bin Lámen ,Trocadilho
5.2280.N,Qual é a comida muito apreciada pelos radicais chineses da Al-Qaeda? Macarrão,Não trocadilho
5.3200.H,Qual é a cantora que toma calmante no avião? Lexa Tam.,Trocadilho
5.3200.N,Qual é a cantora que toma calmante no avião? Anitta.,Não trocadilho
5.141.H,Qual o herói da ovelha? Lã pião.,Trocadilho
5.141.N,Qual o herói da ovelha? Batman.,Não trocadilho
5.3370.H,"Qual ator é a junção de um tigre, um super-herói e um cantor? Tony Thor Naldo.",Trocadilho
5.3370.N,"Qual ator é a junção de um tigre, um super-herói e um cantor? Lion.",Não trocadilho
5.4023.H,Por que o diabo comprou madeira? Porque queria infernizá-la.,Trocadilho
5.4023.N,Por que o diabo comprou um chicote? Porque queria infernizá-la.,Não trocadilho
5.2839.H,O que o médico aplicou no paciente que quebrou a perna? InGessão,Trocadilho
5.2839.N,O que o médico aplicou no paciente que quebrou a perna? Injeção,Não trocadilho
5.227.H,Qual é o mestre especializado em golpes com giro? Mestre Spinner.,Trocadilho
5.227.N,Qual é o mestre especializado em golpes com giro? Mestre Kame.,Não trocadilho
5.865.H,Fui comer um doce e quando vi tinha pelos. Qual o nome do doce? Torrone Ramos.,Trocadilho
5.865.N,Fui comer um doce e quando vi tinha pelos . Qual o nome do doce? Torrone.,Não trocadilho
5.974.H,Qual é o coletivo mais insensível que existe? Ama nada.,Trocadilho
5.974.N,Qual é o coletivo mais insensível que existe? Boiada.,Não trocadilho
5.327.H,Desde quando o pedreiro comete erros de concordância? Desde seu “Na Cimento”,Trocadilho
5.327.N,Desde quando o pedreiro comete erros de concordância? Desde seu “ supletivo ”,Não trocadilho
5.559.H,Qual a novela que mãe e filha foram desvirginadas? Cabaços de Família.,Trocadilho
5.559.N,Qual a novela que mãe e filha foram desvirginadas? Nenhuma.,Não trocadilho
5.3998.H,Qual presidente brasileiro foi o mais pombo de todos? Pruuuudente de Morais.,Trocadilho
5.3998.N,Qual presidente brasileiro foi o mais pombo de todos? Michel Temer.,Não trocadilho
5.2008.H,Em qual cidade todas as pedras preciosas e incomuns são protegidas? Guardá-la Rara ,Trocadilho
5.2008.N,Em qual cidade todas as pedras preciosas e incomuns são protegidas? Sertãozinho,Não trocadilho
